date,month,day,year,day_of_water_year,leap_year_index,period,normalized_30_d_trailing_sum_UKLNI,weight_for_30_d_trailing_sum_UKLNI,normalized_30_trailing_sum_precipitation,weight_for_30_d_trailing_sum_precip,normalized_trailing_sum_31_1095_d_precip_in,weight_for_tot_31_1095_d_trailing_sum_precip,normalized_average_swe,weight_for_normalized_weighted_avg_swe,three_mta_normalized_PDO_lag_0,three_mta_normalized_PDO_CN34_lag_0,climate_index_used,climate_index_lag_0,weight_for_climate_index,wetness_index_v20,normalized_wetness_index_v20,trailing_2_week_mean_nwi_v20,ukl_net_inflow_smoothed
2024-12-31,12,31,2024,92,1,6,0.2962376035418371,0.5716774910000002,0.6528712059960784,0.816465285,0.20668149671624336,0.871809234,0.953493534917148,0.272967471,0,0.0718746650527106,3 mta PDO,0,0.418822232,1.1428586013798778,0.3716028991958288,0.2651486224182008,8.245496837625295
2025-01-01,1,1,2025,93,0,7,0.31857182656235844,0.5599097580000003,0.6099592231336611,0.820002186,0.20543847358611905,0.880054349,0.918051900666089,0.280030918,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.4200029460000001,1.1372509652681566,0.37307017560512706,0.27222548714731404,8.04703994305748
2025-01-02,1,2,2025,94,0,7,0.3392885614677326,0.528482721,0.6012851438610518,0.7771501619999999,0.2067771158949379,0.870063622,0.931738869769202,0.3200404370000003,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.40713962400000003,1.1448940007872273,0.39247646811607334,0.2797586099151244,8.266596862265027
2025-01-03,1,3,2025,95,0,7,0.3444859234142225,0.4970556840000002,0.5741020864774071,0.7342981379999998,0.209906418992377,0.860072895,0.954963273012836,0.3600499560000001,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.39427630199999997,1.1367157297514368,0.4021676191619471,0.28866027566669034,16.422892602354786
2025-01-04,1,4,2025,96,0,7,0.4106139779979926,0.46562864699999995,0.5931719026100396,0.6914461139999997,0.20936836338031056,0.8500821679999999,0.946573503708443,0.4000594750000004,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.3814129799999999,1.1769236878907379,0.4340295987125387,0.3029904507596278,15.678450481322225
2025-01-05,1,5,2025,97,0,7,0.4542614438448893,0.4342016100000001,0.6752317399661105,0.6485940900000005,0.1973834330713757,0.840091441,0.896176045336091,0.4400689940000002,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.36854965800000006,1.2136714225650131,0.4664589713951724,0.32086963728658413,14.93497400461158
2025-01-06,1,6,2025,98,0,7,0.486743884436452,0.4027745730000003,0.7059309933971193,0.6057420660000004,0.18617007502662575,0.830100714,0.896132864504155,0.48007851300000004,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.355686336,1.226055831023168,0.4948533139090833,0.34112387365775804,13.829814367828266
2025-01-07,1,7,2025,99,0,7,0.5074896368693695,0.37134753600000003,0.7383161172763084,0.5628900420000003,0.18313657334111932,0.8201099869999999,0.907284127523922,0.5200880320000003,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.3428230139999999,1.2431091869998678,0.5184336840021864,0.3645032736267736,13.600049728573511
2025-01-08,1,8,2025,100,0,7,0.5236464539973648,0.3399204990000002,0.7893532692079227,0.5200380180000002,0.18075104004083473,0.81011926,0.891442893428376,0.5600975510000006,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.3299596920000001,1.2505823694806635,0.5399198891039951,0.38877279873497717,12.525558504299145
2025-01-09,1,9,2025,101,0,7,0.533770585968772,0.3084934620000004,0.8409372194310873,0.47718599400000006,0.17945928612095743,0.8001285329999999,0.850562212432837,0.6001070700000004,0.049598832968636,0.167510548704474,3 mta PDO,0.049598832968636,0.31709637,1.235694701308662,0.5546252748530219,0.41402208896684217,11.534513572276698
