name,date,ppt
SPR245,2025-03-17,0.3426889734944021
SPR245,2025-03-18,0.22934250944242704
SPR245,2025-03-19,0
SPR245,2025-03-20,0.02590551151065376
SPR245,2025-03-21,0.07357086252978468
SPR245,2025-03-22,0.09732283006502888
SPR245,2025-03-23,0
SPR245,2025-03-24,0
SPR245,2025-03-25,0
SPR245,2025-03-26,0
SPR245,2025-03-27,0
SPR245,2025-03-28,0
SPR245,2025-03-29,0.3527795235941729
SPR245,2025-03-30,0.07520078674076111
