date,month,day,year,day_of_water_year,leap_year_index,period,normalized_30_d_trailing_sum_UKLNI,weight_for_30_d_trailing_sum_UKLNI,normalized_30_trailing_sum_precipitation,weight_for_30_d_trailing_sum_precip,normalized_trailing_sum_31_1095_d_precip_in,weight_for_tot_31_1095_d_trailing_sum_precip,normalized_average_swe,weight_for_normalized_weighted_avg_swe,normalized_3mta_normalized_PDO_lag_0,normalized_3mta_normalized_PDO_CN34_lag_0,climate_index_used,climate_index_lag_0,weight_for_climate_index,wetness_index_v20,normalized_wetness_index_v20,trailing_2_week_mean_nwi_v20,ukl_net_inflow_smoothed
2025-03-09,3,9,2025,160,0,11,0.34918324423865027,0.5128523309999999,0.3668338229813824,0.034114696000000055,0.4832034594555943,0.05413804500000008,0.642355979729079,0.8686538859999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.022769037999999964,0.7801704118276881,0.6221286801046532,0.6434180474765904,6.969839451403573
2025-03-10,3,10,2025,161,0,11,0.3507659322274861,0.49570626900000025,0.34945617145992675,0.02842890000000009,0.4919699478143793,0.05843541100000005,0.638199226122843,0.8672438039999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.025615160999999997,0.7710201333322769,0.6167686042682532,0.6376835225125811,6.519205019422306
2025-03-11,3,11,2025,162,0,11,0.3500097164853636,0.4785602070000001,0.3231271882965877,0.022743104000000014,0.4976764106759816,0.06273277700000013,0.633378274719889,0.8658337219999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.028461283999999976,0.7600103249443052,0.6111213541114139,0.6327467254322091,6.601268584304364
2025-03-12,3,12,2025,163,0,11,0.35229533362876364,0.461414145,0.33520600833380004,0.01705730800000005,0.49780425573506015,0.0670301430000001,0.623276167814473,0.8644236399999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.03130740700000001,0.7465080798842091,0.6042781329535343,0.6287039461655403,6.363200482695941
2025-03-13,3,13,2025,164,0,11,0.35820170817774305,0.44426808299999987,0.3615373959535667,0.011371512000000084,0.4971502958408161,0.07132750900000007,0.612621595777596,0.8630135579999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.03415352999999999,0.7340578002328125,0.5984669982433526,0.6244423840276964,5.206208104823194
2025-03-14,3,14,2025,165,0,11,0.363414174093215,0.4271220210000002,0.37346880744616423,0.005685716000000007,0.49415474342286214,0.07562487500000004,0.609942893787479,0.861603476,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.036999652999999966,0.7274466725685577,0.5950664069407945,0.620298277820483,6.287921649222533
2025-03-15,3,15,2025,166,0,12,0.3742425469290008,0.409976002,0.4394228324530323,-3.599999987002889e-8,0.5005895472058655,0.0799222100000001,0.615718826305188,0.860193443,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.03984574200000002,0.7308316695599394,0.6028316695599395,0.6175796833093556,6.18303287219959
2025-03-16,3,16,2025,167,0,12,0.38689117867596295,0.411733466,0.5093173646860875,0.011771679000000201,0.49950469183713686,0.08931284000000006,0.628671898010624,0.8637103099999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.048103256000000094,0.7622571200379131,0.6138221435967681,0.6157209716562128,6.242466553641888
2025-03-17,3,17,2025,168,0,12,0.40143504496133375,0.41349093,0.7462028464938375,0.02354339400000005,0.4970194452472928,0.09870347000000002,0.666289678342971,0.867227177,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.05636076999999995,0.8214101982561923,0.6505800363652018,0.6168372801270311,6.840037112030576
2025-03-18,3,18,2025,169,0,12,0.419236672450538,0.415248394,0.7635779378688455,0.03531510900000012,0.500988090872903,0.10809409999999997,0.714095704039875,0.870744044,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.06461828400000003,0.889579139658111,0.6957450641419071,0.6215652905028171,8.686798254941817
2025-03-19,3,19,2025,170,0,12,0.4462920445970239,0.417005858,0.805009743140781,0.047086824000000194,0.5038493638880429,0.11748473000000015,0.72431110931245,0.8742609109999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.0728757980000001,0.9306280233345858,0.7107804651862986,0.6279428899540326,8.95741795661326
2025-03-20,3,20,2025,171,0,12,0.47566518901461013,0.418763322,0.7603915307374345,0.058858539000000265,0.5036975904462605,0.1268753600000001,0.743558387446292,0.877777778,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.08113331199999996,0.9763245578911968,0.7355748770685092,0.6360956272298247,8.174071183929634
2025-03-21,3,21,2025,172,0,12,0.502216898316206,0.420520786,0.7941866796201225,0.07063025399999989,0.5040800534605092,0.13626599000000006,0.752132168815783,0.8812946449999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.08939082600000003,1.0162245871430018,0.7520953320431852,0.6452519603760597,7.915814277034453
2025-03-22,3,22,2025,173,0,12,0.527229486458871,0.42227825,0.7222110867094614,0.08240196899999996,0.5039984978623541,0.14565662000000001,0.773091159970424,0.884811512,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.09764834000000011,1.0586064203360186,0.7748596339184167,0.6560085284644448,7.621532032954177
2025-03-23,3,23,2025,174,0,12,0.5534719352945776,0.424035714,0.7130881193156442,0.09417368400000004,0.5066621809163002,0.15504724999999997,0.790406976027885,0.8883283790000001,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.10590585399999997,1.1031573809200454,0.7957307662215353,0.6684086774727936,7.348319900496509
2025-03-24,3,24,2025,175,0,12,0.5787969575484172,0.425793178,0.6162312066743493,0.1059453990000001,0.5095601275405115,0.16443788000000015,0.784614282398943,0.8918452459999999,0.194643186113621,0.27446354368236,3 mta PDO,0.194643186113621,0.11416336800000004,1.1175012835301092,0.79992239271235,0.6814910909330862,7.642113789886158
2025-04-22,4,22,2025,204,0,14,0.5925465750086604,0.48503030300000005,0.8577018491582565,0.16614827500000007,0.545343040552505,0.23751467099999996,0.290912708219397,0.931255207,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.037537453,0.8413622904929412,0.5020372174326985,0.6736993668846065,6.993170667383827
2025-04-23,4,23,2025,205,0,14,0.5995307571623367,0.4800453739999999,0.6996836995545049,0.16990957900000003,0.5462401505238911,0.24002558599999996,0.266844279422254,0.930017724,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.04004484399999997,0.7977146770217878,0.46707577552553686,0.6638991984968924,7.045269240749976
2025-04-24,4,24,2025,206,0,14,0.6089802084796927,0.475060445,0.6818867739940107,0.173670883,0.5485510387664972,0.24253650099999996,0.245071964080236,0.928780241,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.04255223500000005,0.7808717706308574,0.4523083882076841,0.653459297780059,7.02669927920348
2025-04-25,4,25,2025,207,0,14,0.6232035078005191,0.4700755160000001,0.6821266823882545,0.17743218700000007,0.5501762297250052,0.24504741599999996,0.23835927183262,0.927542758,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.04505962600000002,0.7831110658361122,0.4504897147631627,0.6431323911959425,6.595972543818447
2025-04-26,4,26,2025,208,0,14,0.6360568015806211,0.46509058699999994,0.7530410124843406,0.18119349100000004,0.5523827496035936,0.24755833099999996,0.237739635486003,0.926305275,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.04756701699999999,0.8031916477720615,0.4585509606680835,0.6328266262750956,6.44418649325349
2025-04-27,4,27,2025,209,0,14,0.6523302753262578,0.46010565800000003,0.8058568907249394,0.184954795,0.5530782781149993,0.25006924599999997,0.238061147837819,0.925067792,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.05007440799999996,0.8224091818249696,0.46506158965812816,0.6222008724223356,7.0716497099513465
2025-04-28,4,28,2025,210,0,14,0.6724168789049888,0.4551207289999999,0.8403996905107801,0.18871609900000008,0.5525405817948341,0.25258016099999997,0.236052637883825,0.923830309,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.05258179900000004,0.8376874588908976,0.4702114572839735,0.6093174024879621,7.3447327975102095
2025-04-29,4,29,2025,211,0,14,0.6921920712756291,0.4501358,0.826336756782961,0.19247740300000005,0.5519896291369984,0.25509107599999997,0.227337221474646,0.922592826,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.05508919000000001,0.837340790043241,0.46794071382953156,0.5930456631799352,6.729701174393358
2025-04-30,4,30,2025,212,0,14,0.70851022139072,0.44515087100000006,0.8310748458619153,0.196238707,0.5508828381041005,0.257601991,0.215789699668245,0.921355343,0.207423671870713,0.293376745677732,3 mta PDO_CN34,0.293376745677732,0.05759658099999998,0.8361080014896421,0.4662025496241732,0.5755758120683548,6.763499109583756
2025-05-01,5,1,2025,213,0,15,0.7271106198155932,0.44016594699999967,0.9067434435738096,0.1999999999999996,0.5490278670115539,0.2601128730000002,0.211138522777268,0.9201180410000002,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.06010379300000013,0.8540814625209487,0.48138764168063247,0.5574195809692208,6.601351466729506
2025-05-02,5,2,2025,214,0,15,0.7396751558710386,0.47872713900000097,0.8896421314619981,0.1999999999999996,0.5454640184412531,0.2458043700000001,0.204941145683408,0.9172367220000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.06724173900000019,0.8715427228928981,0.48724949075550344,0.5385020208772435,6.513564962154737
2025-05-03,5,3,2025,215,0,15,0.7494737363362669,0.5172883310000005,0.7412658855559016,0.1999999999999996,0.5452706419955152,0.23149586700000002,0.197582017004246,0.9143554030000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.07437968500000003,0.8621429033739267,0.47343795977773073,0.516971901295766,6.571712621332575
2025-05-04,5,4,2025,216,0,15,0.7560197663407597,0.555849523,0.7405850402010018,0.1999999999999996,0.5432368796330718,0.21718736399999994,0.174432149093649,0.9114740840000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.08151763100000009,0.8664853089351898,0.46308021646103587,0.4932111477414446,6.823693427440057
2025-05-05,5,5,2025,217,0,15,0.7437042038854943,0.5944107149999995,0.709333439854089,0.1999999999999996,0.5450375178715379,0.2028788610000003,0.165450018143446,0.9085927650000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.08865557700000015,0.8678491029011018,0.456878244182486,0.46870799427502574,6.9863127220159615
2025-05-06,5,6,2025,218,0,15,0.7273302617065892,0.6329719070000008,0.6624412308252037,0.19999999999999957,0.5414995539630599,0.18857035800000022,0.16038737734481,0.9057114460000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.09579352300000021,0.8651095861093172,0.45292934732059503,0.46520028926701834,6.455912397559052
2025-05-07,5,7,2025,219,0,15,0.7108178425946502,0.6715330990000004,0.6780974933620547,0.19999999999999957,0.5340077546792934,0.17426185500000013,0.155517276683536,0.9028301270000001,0.218943068096219,0.259581944494066,3 mta PDO_CN34,0.259581944494066,0.10293146900000005,0.8731392227808308,0.45419728998272996,0.4642803974425322,5.610330973133305
